v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65
-.076831,1.1259,.19656,1.3859,-133.39,-.72073,-.074933,-.11186,1.1988,-.12595,-.053465,-.1471,-.022907,-.074933,-14966,-.024388,.88814,-.074933,-.062508002,185.8,1.0149,-.053479,-.064090997,.013109,-.79756,-.026074,-2.4911,.66854,4.018,.90616,-.044599999,159.76,2.2846,1.0336,.034945,1.1988,37.709,-.12341,.029151,.077868,-6.249,-.044611,202.88,17.079,-.12591,.18798,191.38,-.10095,-.084213004,.62701,.50941,.4377,-.42835,-.41972,2048.7,.029151,.61004,1.0623,-.020163,1.9645,21.371,155.10001,2.3532,4.0772,0
.018769,.49939,.285,1.9626,41.402,.10901,.026226,1.0002,1.0369,.49949,.026226,.088575,.053932,.026226,2179,.16751,2.0024,.026226,.016907999,27.607,1.2002,.043845,.0121,.13978,.49949,.15258,.29311,.68033,5.0898,.32189,.016907999,72.247,5.0521,.087797,.043845,1.5528,2.2811,.7028,.028267,.007998,.16212,.028267,136.17999,108.58,.15998,1.5663,28.626,-.013582,-.0087569999,1.1636,.29608,.19794,1.1923,1.6777,35045,.035611998,.037576,.96438998,.40703,13.222,3.3617,69.674004,5.2387,3.7026,0
.014572,.27193,.2107,1.7748,23.382,-.50571,.03517,2.2603,1.0111,.61463,.03517,.12934,.059544001,.03517,820.02,.44511,3.6775,.03517,.017302001,12.898,1.2444,.034401,.0071689999,-.47147,.61463,.36936,.17111,.40724,3.2933,.13129,.017302001,49.368,7.3935,.12651,.034401,2.0758,,.61463,.016923999,.069553,.074334,.016923999,83.264,70.365997,.20286,1.5107,13.041,-.051467,-.025319001,1.7748,.27193,.13525,1.188,1.188,413.97,.010944,.023708,.98905998,0,28.299,5.1871,48.827,7.4753,3.9289,0
.11814,.068266,.63871,10.356,230.86,.27958,.14684,13.119,1.1416,.89559,.14684,2.151,.18172,.14684,148.55,2.4571,14.649,.14684,.15908,26.215,1.1307,.10681,.12797999,.34705,.89559,2.0367,1.321,2.1797,4.9904,-.41003999,.15908,30.816,11.844,1.5647,.10681,.96904,,.89559,.11572,7.5301,.017573,.11572,76.288002,50.071999,1.7819,9.385,29.927,.085914,.093075998,10.356,.068266,.084429,3.0564,3.0564,62474,.12403,.13191,.87597001,0,13.923,7.2895,26.993999,13.521,3.1501,0
.18309,.42996,.14194,1.7529,36.45,0,.22784,1.3258,1.3583,.57004,.2422,1.2086,.21415,.22784,539.51,.67653,2.3258,.22784,.16774,19.618,1.2356,.24007,.1348,.45628,.55205,.57246,16.717,.212,4.4773,.30421001,.17606001,96.467,3.8079,1.6696,.64498,1.3583,1.8925,.70608,.47483999,.10534,.047283,.17674001,83.467003,63.848999,2.508,1.3657,37.118,.17703,.13033,.7685999999999999,.18852,.26261,.8514,1.0546,1.7529,.47483999,.32119,.52907002,.23866,18.606,5.7166,50.66,7.2048,2.0287,0
.046751,.09277,.54631,7.5793,181.93,.17516,.046751,9.779299999999999,.9736900000000001,.90723,.046751,.56303,.048514001,.046751,716.83,.50918,10.779,.046751,.048014998,47.973999,.79301,0,.048014998,.2448,.84248,.50918,,1.4739,3.8963,-.32642001,.1065,37.667,9.690200000000001,8.673400000000001,.003033,.9736900000000001,,.90723,.003115,5.0887,6.3662,0,77.524002,29.549999,.36531,6.038,58.053,-.000486,-.00049900002,6.7839,.083035,.1032,2.4476,2.4476,4303,.17362,.051532,.84173,0,7.6084,12.352,31.127001,11.726,2.6269,0
.035999,.33975,.158,1.5586,-8.937799999999999,.15764,.051682,1.7712,1.1007,.60176,.051682,.18273,.059502002,.051682,1994,.18305,2.9433,.051682,.049447,62.500999,1.3236,.084147,.034442,.20013,.60176,.13689,.8861599999999999,.28257,4.6928,.32339999,.049447,108.72,3.3573,.24767,.084147,1.0505,4.6009,.65867,.080508001,.0144,.118,.080508001,152.53,90.024002,.20114,.92585,68.79600000000001,.073637,.070453003,1.2975,.28283,.29785,1.0762,1.178,7788.7998,.091496997,.059823,.90850002,.094582,5.8399,4.0545,98.769997,3.6955,1.8692,0
.36112,.074337,.5727,8.7041,317.99,.834,.35263,12.393,1.5968,.92123,.35263,4.7437,.45591,.35263,68.178,5.3536,13.452,.35263,.40397,53.258999,1.207,.32483,.41370001,.82578,.92123,5.4678,5.942,1.6226,6.0971,-.18753999,.40397,49.634,7.3539,4.3697,.32483,.90322,,.92123,.37211999,3.2359,.006602,.37211999,169.97,116.71,2.8352,6.9907,85.044,.27949,.32018,8.7041,.074337,.13598,2.61,2.61,716160,.37375,.392,.62625003,0,6.8533,3.1274,31.083,11.743,2.4731,0
.005651,.46824,.090423,1.4628,-1.1971,0,.009755,1.1356,2.8105,.53176,.05757,.049927,.068442002,.009755,888.49,.41081,2.1356,.009755,.0034709999,12.314,1.7843,.056863,.0020109999,.10452,.1433,.40204,1.1892,.12661,3.5853,.15052,.020484,25.909,14.088,5.8784,.058016,2.8105,.70133,.80408,.020643,.25263,.065179,.020231999,30.707001,18.393,.059596,.97751,12.573,-.12574,-.044739,.61037,.19538,.070982,.74455,1.1258,348,.020643,.010627,.99653,.51211,29.641,19.845,25.374001,14.385,3.9352,0
.084972,.57417,.059206,1.1554,-65.651,.19461,.083631,.71638,1.1849,.41133,.083631,.21958,.13845,.083631,1618.4,.22553,1.7416,.083631,.089415997,74.990997,1.4377,.12322,.090850003,.20278,.41133,.22787,1.561,.10574,5.3137,.60373998,.089415997,176.11,2.0726,.21461,.12322,.93597,1.2825,.60463,.13174,.031823,.11164,.13174,167.00999,92.016998,.44219,.65091,88.854,.077359,.082709998,.76645,.38087,.48249,.73461,1.0798,12192,.15602,.20658,.84398001,.46995,4.8672,3.9667,148.63,2.4557,1.6704,0
.19822,.17073,.13948,1.9077,30.987,.46143,.24588,4.6763,1.2748,.79839,.24588,1.6,.28714001,.24588,189.88,1.9223,5.8572,.24588,.21513,19.714001,1.3285,.24475,.17343,.5707,.79839,1.6431,2.7299,.19733,5.3929,.097087003,.21513,62.562,5.8342,1.4335,.24475,1.1529,13.567,.81545,.21414,.43878,.017162,.21414,72.085999,52.372002,3.2109,1.5059,25.132,.16244,.14212,1.7171,.15367,.1714,1.1295,1.1536,34471,.21557,.24827,.78443003,.021365,18.514,6.9694,49.076,7.4375,1.617,0
.048311,.46977,.014489,1.031,-74.654,.16732,.062697,1.1131,1.0885,.5229200000000001,.062697,.13393,.083016001,.062697,1476.4,.24722,2.1287,.062697,.044817001,69.022003,1.1148,.084517,.034534,.21952,.5229200000000001,.21659,.65762,.028004,4.6452,.31294999,.044817001,132.95,2.7454,.17991,.084517,1.4255,133.05,.52456,.060414001,.079774,.11195,.060414001,116.18,47.153999,.18262,.46584,75.13200000000001,.031079,.022216,1.0274,.46813,.36425,1.0107,1.0139,640.08002,.081318997,.092387,.91868001,.003135,5.2881,7.7406,122.14,2.9884,2.7039,0
-.001872,.87127,.058085,1.2711,-26.326,-.1583,-.001872,.14775,.64396,.12873,-.000157,-.008734,-.001819,-.001872,-271440,-.001345,1.1477,-.001872,-.002906,52.597,1.3669,0,-.002906,-.069118,.097506,-.001345,0,.079829,4.5267,1.3459001,-.017333001,144.9,2.5189,.61954,.000665,.64396,.27764,.77555,.0010329999,.043317,41.487,0,149.12,96.527,-.020169,.83802,62.748,-.0007,-.001087,.31262,.21429,.39699,.17692,1.0659,1953.3,.16177,-.014539,.84088999,5.0246,6.9396,3.7813,121.46,3.0051,.88503,0
.03127,.2554,-.079421,.66784,-65.923,.069062,.040957,2.6092,1.0517,.66639,.040957,.1713,.13501,.040957,762.62,.47861,3.9155,.040957,.045237999,25.003,1.1017,.046653,.034538001,.088557,.66639,.44068,.54191,-.094513,4.6851,.26016,.045237999,101.37,3.6006,.18267,.046653,.92908,5.993,.68269,.051529001,.088572,.065633,.051529001,55.837002,30.834,.5042,.40845,26.294,-.034626,-.038245,.62522,.2391,.27773,.7930199999999999,.81242,-3846.3999,.049128,.046924,.95086998,.024454,14.599,11.837,96.392998,3.7866,1.0774,0
.010641,.424,.43297,2.9886,86.087,.037746,.013223,1.3585,1.0429,.576,.013223,.06073,.051823001,.013223,4061.7,.089865,2.3585,.013223,.017983999,134.2,.97,.028156,.014473,.047584,.576,.083775,.39936,1.2396,5.7764,.54288,.017983999,112.72,3.2381,.066406,.028156,.74746,1.8441,.78227,.038295001,.11414,.26284,.038295001,310.69,176.49001,.039363,1.747,139.95,.003277,.0044559999,1.5347,.21773,.30883,1.649,2.2396,258740,.041097,.018474,.95889997,.3581,2.7198,2.0681,108.09,3.3768,2.1049,0
.20718,.24924,.61112,3.452,47.23,0,.20718,3.0122,4.4285,.75076,.2089,.83127,.069927,.20718,293.77,1.2425,4.0122,.20718,.046785001,3.6765001,1.2938,.20665,.046785001,.25312,.20719,1.2425,120.43,4.3765,3.166,.024212999,.046785001,21.749,16.782,16.782,.2457,4.4285,,.75076,.055482998,.695,.026875,.046663001,56.634998,52.959,4.6448,3.273,3.8925,.10416,.023521001,3.452,.24924,.059587,5.3765,5.3765,895.69,.055482998,.27597,.95362997,0,99.279,6.8922,20.542999,17.768,31.714,0
.033849,.21327,.23141,2.3602,32.619,.068686,.042225,3.6888,1.0317,.78673,.042225,.2482,.044684,.042225,1171.9,.31145,4.6888,.042225,.028405,24.454,1.2821,.041827,.022771001,.087373,.78673,.27218,.2903,.38667,4.2507,.12521,.028405,43.099,8.4689,.19612,.041827,1.4896,6.9978,.82987,.028137,.17994,.1062,.028137,91.075996,66.622002,.33987,1.7748,25.23,.017627,.011858,1.8827,.17013,.11808,1.3146,1.3867,4122.1001,.030765001,.043025,.96923,.054846,14.926,5.4787,41.772999,8.7378,2.4839,0
.31602,.12209,.5067,6.5718,59.716,.4196,.31602,7.1905,1.6416,.87791,.31814,3.475,.21269999,.31602,127.62,2.86,8.1905,.31602,.1925,63.194,1.2735,.31765,.1925,.5247000000000001,.73598,2.86,149.75,1.2593,3.9941,-.002965,.19378,24.941,14.634,10.9,.31077,1.6416,10.061,.90906,.1893,1.4754,.011601,.1935,103.05,39.853001,1.1119,3.4464,77.95,.28449,.1733,4.895,.09094,.068332,2.1819,2.2593,4998.1001,.1893,.35997,.80842,.035484,5.7759,9.158799999999999,20.219999,18.052,4.08,0
.04072,.51457,-.051778,.8677,-25.907,-.012791,.052014,.94337,2.0805,.48543,.054995,.1329,.048774,.052014,1850.9,.19721,1.9434,.052014,.025,15.74,1.5712,.054331,.019571999,.15357,.027929,.17526,18.225,-.078403,3.7497,.24448,.025,70.40000000000001,5.1846,3.9433,.051414,2.0805,73.956,.48881,.024712,.017588,.16525,.026114,58.368999,42.629002,.45386,.63846,16.139,.004869,.0023399999,.65995,.39137,.19288,.73505,.74016,-290.94,.024712,.083885,.97504002,.00696,23.189,8.562200000000001,68.660004,5.316,3.1504,0
.10037,.16492,.53255,5.9175,238.78,.30858,.1205,5.0634,1.166,.83508,.1205,1.1127,.21151,.1205,397.47,.9183,6.0634,.1205,.16829,73.875999,.91313,.097931,.14018001,.30448,.83508,.79626,1.5947,1.4828,5.2682,-.29413,.16829,64.36499999999999,5.6708,.5938,.097931,.74855,8.7575,.8917,.13677,3.4752,.042071,.13677,134.82001,60.946999,.69257,4.5793,86.13800000000001,.066983,.093544997,3.8857,.1083,.17634,2.3251,2.4828,98747,.14235,.1202,.85764998,.067811,4.9407,5.9888,55.202999,6.612,1.9937,0
.17814,.35756,.3265,2.1012,44.529,.18725,.22385,1.7309,1.1479,.6188900000000001,.22385,.755,.15418001,.22385,492.71,.7408,2.7967,.22385,.1303,29.698999,1.6586,.22368,.10369,.23117,.6188900000000001,.61295,1.4946,.86602,4.3527,.18186,.1303,72.31,5.0477,.62556,.22368,1.7487,7.9118,.67997,.1302,.17475,.044409,.1302,121.35,91.653999,1.2744,1.6298,34.092,.18265,.10632,1.7423,.29649,.19811,1.6416,1.8036,7355.1001,.12887,.28783,.87112999,.098683,12.29,3.9824,62.992001,5.7944,4.5567,0
-.15864,.32291,-.076513,.7467200000000001,-70.001,0,-.15864,2.0969,1.3023,.67709,-.15809,-.52513,-.10174,-.15864,-889.5599999999999,-.41032,3.0969,-.15864,-.12181,36.076,.94433,0,-.12181,-.6933,.63888,-.41032,0,-.098801,4.1202,.24225999,-.24363001,99.721,3.6602,3.4243,.012899,1.3023,,.67709,.0099050002,.040022,.41168,0,59.834,23.757999,-1.2324,.32063,42.491,-.026145,-.020075999,.6986,.30209,.27321,.87432,.87432,-1009.2,.15096,-.23429,.84640002,0,10.117,15.363,84.667,4.311,1.6817,0
.11907,.13897,.4616,4.3216,106.38,.31169,.14118,6.0192,1.132,.83649,.14118,1.0159,.1874,.14118,247.9,1.4724,7.1958,.14118,.1293,62.551998,1.1103,.12393,.10905,.38252,.83649,1.3133,1.285,1.1556,4.9728,-.069885999,.1293,52.591,6.9404,.8918,.12393,1.1426,,.83649,.11351,1.6081,.024384,.11351,126.06,63.506001,.63633,2.9751,70.812,.060499,.055408999,4.3216,.13897,.14408,2.0942,2.0942,43358,.11664,.14234,.88336003,0,5.8351,5.7475,46.456001,7.8568,2.7335,0
.016873,.65507,-.10049,.70857,-112.66,.1345,.021618,.50639,1.0525,.33172,.021618,.062693,.10146,.021618,2991.2,.12202,1.5265,.021618,.027439,52.916,1.3003,.039683,.021415999,.1667,.33172,.11478,.53015,-.13299,4.5157,.78106999,.027439,168.14,2.1708,.060578,.039683,.79305,.41937,.64197,.050368998,.11884,.21976,.050368998,94.209999,41.292999,.14772,.37733,55.696,-.018633,-.02365,.37298,.34482,.46067,.43898,.84954,-3294.8999,.049911,.050865,.95008999,.93527,6.8977,8.8392,159.75,2.2848,1.0426,0
.026788,.84622,.12118,1.1488,-7.9956,-.036376,.032647,.1426,1.0257,.12067,.032647,.040083,.025642,.032647,7291.4,.050059,1.1817,.032647,.019762,27.091999,1.2031,.046841,.016215,-.051353,.12067,.043135,.29083,1.884,4.8963,.42545,.019762,184.58,1.9774,.055354,.046841,1.6858,25.636,.15238,.028354,.2179,.49193,.028354,167.52,140.42999,.21847,.99823,27.788,.037128,.022474,1.1057,.8145,.50571,1.8761,2.3692,9544.5996,.025044,.222,.97496003,.26283,13.473,2.5992,179.96001,2.0282,25.685,0
.12953,.35935,.29031,2.1601,-158.87,.34789,.14175,1.7525,1.6401,.62978,.14175,.56643,1.5761,.14175,804.93,.45346,2.7828,.14175,1.3710999,0,.65482,.063801,1.2529,.40734,.62978,.41946,10.121,.6319,4.7307,2.3264999,1.3710999,1449,.25189,.17754,.063801,.22651,4.9548,.73888,.61711001,1.7087,.13899,.61711001,398.82001,398.82001,,2.1601,0,.042601,.41205001,1.5043,.25025,3.9699,1.3708,1.6082,15615,.39028999,.20568,.60970998,.17323,,.9152,883.48999,.41313,.22503,0
.020427,.12929,.51891,5.0136,94.821,.17787,.025155,6.4482,1.0041,.83368,.025155,.19456,.051492002,.025155,609.34,.599,7.7346,.025155,.016725,23.671,1.0668,.008314,.013581,.21633,.83368,.56243,.055509,1.475,4.4341,-.15627,.016725,31.505,11.585,.064309,.008314,1.5247,,.83368,.0055280002,3.1321,.070137,.0055280002,59.034,35.362999,.20942,4.2592,23.768,-.043975,-.029238001,5.0136,.12929,.086316,2.3697,2.3697,14098,.0040930002,.024502,.99590999,0,15.42,10.322,31.375999,11.633,4.2752,0
.070016,.073127,.49647,7.7976,167.43,.038322,.07383,11.71,1.0392,.8563,.07383,1.0109,.10826,.07383,293.2,1.2449,13.675,.07383,.087802,51.421001,1.1352,.043555,.083267003,.06171,.8563,1.1928,.53826,1.1533,5.5043,-.32021999,.087802,32.945,11.079,.5956,.043555,.8715000000000001,4967.1,.85639,.051796999,4.8206,.039568,.051796999,94.380997,42.959999,.59105,6.1757,53.435,.026349,.031335,7.788,.073036,.090261,1.9891,1.9893,158550,.037696999,.081766,.9623,.000106,7.0983,8.4963,31.702999,11.513,1.9533,0
.07581,.17573,.29902,2.7034,41.046,.27162,.093874,4.5491,1.0951,.79942,.093874,.53478,.13867,.093874,458.94,.79531,5.6906,.093874,.093143001,61.310001,1.0941,.086584,.075220004,.31645,.79942,.69251,.94079,.56908,5.6373,.091187,.093143001,69.618,5.2429,.49271,.086584,1.0431,1605.3,.79961,.08591,.64859,.043613,.08591,130.63,69.321999,.44781,1.739,67.14,.0407,.040383,2.7005,.17554,.19073,1.5214,1.5218,129710,.086838998,.094832,.91316003,.000238,5.9533,5.2653,63.573002,5.7415,1.9181,0
-.059244,.31207,.08552,1.4635,-219.35,-.098862,-.057898,2.2044,.29161,.68793,-.037749,-.31377,-.013069,-.057898,-29888,-.012212,3.2044,-.057898,-.19855,228.78999,.80803,-.047726,-.20316,-.14203,.60547,-.016525,-2.3687,.11716,5.1891,1.0702,-.19855,302.92,1.3267,.78447,.069267,.29161,.68415,.81547,.23754001,.028473,1.6355,-.16367,331.44,102.65,-.32412,.47289,272.52,-.10181,-.34915,.86533,.18453,.75375,.94243,1.1172,1.4635,.23754001,-.086119,.86040002,.18541,1.5953,3.5559,230.97,1.5803,.39948,0
.027487,.027547,.52743,20.147,133.73,.098404,.034268,31.562,1.0376,.86943,.034268,1.244,.25797999,.034268,152.97,2.386,36.302,.034268,.1345,226.8,1.2598,.018248,.10789,.12294,.86943,2.1399,.74317,1.1852,4.6975,-.14417,.1345,40.949,8.913500000000001,.66242,.018248,.28292,,.86943,.071621001,12.846,.01822,.071621001,288.10001,61.305,.17363,14.4,235.33,-.013211,-.051855002,20.147,.027547,.11219,1.9537,1.9537,26284,.03627,.031615,.96372998,0,1.6094,5.9538,39.464001,9.248900000000001,.57251,0
.071784,.29294,-.048577,.83418,-55.496,.21723,.07012,2.3703,1.0389,.69436,.07012,.23937,.082740001,.07012,733.11,.49788,3.4136,.07012,.039779,41.449001,1.2663,.080087,.040723,.21424,.69436,.50356,.472,-.064286,4.3534,.16619,.039779,63.016,5.7921,.27339,.080087,1.7774,,.69436,.045434002,.003884,.06181,.045434002,50.363998,8.9146996,.35861,.15085,43.061,.004359,.002473,.83418,.29294,.17265,.91891,.91891,-1096,.037427999,.10338,.96257001,0,8.805999999999999,40.944,60.658001,6.0174,2.3328,0
.042435,.4298,.15647,1.6444,.92992,0,.051119,1.3266,1.989,.5702,.075637,.21053,.07418,.051119,1063.3,.34328,2.3266,.051119,.025700999,26.521,1.0762,.074154,.021335,.16411,.56113,.32307,3.0244,.26048,4.1219,.20996,.036665998,44.321,8.2354,4.6525,-.010693,1.989,2.7914,.66147,-.005376,.079191,.08399,.037282001,69.745003,43.224998,.29363,1.0492,26.379,-.022269,-.011196,.929,.24281,.12143,.9492,1.1011,2071.6001,-.005376,.074421,.97579002,.16007,13.763,8.4442,44.558998,8.1913,3.311,0
.006554,.5165999999999999,.32166,2.0751,54.106,0,.019403,.93574,1.5126,.4834,.022495,.064852,.053426001,.019403,2333.3,.15643,1.9357,.019403,.012828,24.486,.84111,.014712,.0043330002,.24726,.42879,.13155,4.7578,.84835,4.8511,.016860001,.014612,72.491,5.0351,2.9161,.006105,1.5126,,.4834,.004036,1.6514,.22622,.009726,30.586,6.1001,.064589,1.7359,24.585,-.046695,-.030871,1.2018,.29919,.19861,1.2749,1.2749,22830,.004036,.013558,.98732001,0,14.906,59.835,72.197998,5.0555,3.9893,0
.004565,.78386,.18144,1.2368,-126.63,.01469,.004979,.19792,1.0006,.15514,.004979,.006498,.0042249998,.004979,57465,.006352,1.2757,.004979,.0042249998,93.333,.94015,.030552,.0038739999,.021571,.15514,.005824,.25941,3.4637,3.9069,.65995997,.0042249998,237.44,1.5372,.038977,.030552,1.2259,36.539,.17283,.025926,.39226,.8435,.025926,200.42,107.09,.015149,.84352,93.387,.030552,.025926,1.2089,.76617,.6505300000000001,2.9617,3.2993,1464.3,.000573,.029424,.99943,.11401,3.9107,3.4084,237.31,1.5381,22.496,0
.11811,.36287,.091953,1.2665,4.9774,.26485,.13869,1.6165,1.0397,.5865899999999999,.13869,.40199,.12777001,.13869,692.59,.52701,2.7558,.13869,.092661001,16.687,1.0393,.13985,.078916997,.29638,.5865899999999999,.47032,.97146,.16331,4.6521,.23736,.092661001,87.47,4.1728,.3854,.13985,1.601,20.612,.60447,.093441002,.034714,.062005,.093441002,103.64,86.950996,1.7262,1.0682,17.348,.0873,.058329001,1.2041,.34499,.23965,1.0418,1.0736,4127.2002,.038144,.20136,.96186,.03048,21.874,4.1977,84.134003,4.3383,2.6582,0
-.16743,.64851,.060182,1.1111,.80667,.085919,-.15472,.5305299999999999,1.0241,.34406,-.15472,-.28573,-.000459,-.15472,-217910,-.001675,1.542,-.15472,-.065385997,7.9226999,.98693,-.16459,-.070758,.16147,.34406,-.021274,-.7123,.15109,4.2955,.17315,-.065385997,85.536,4.2672,-.25379,-.16459,2.4125,5.1418,.45108,-.069554999,.44837,-1.947,-.069554999,55.358002,47.435001,-3.2598,1.0163,8.1134,-.31822,-.13448,.92777,.54149,.23435,.86375,1.1324,1188.4,.02351,-.48664,.97649002,.31107,46.07,7.6947,83.525002,4.3699,5.9404,0
-.073376,.32064,.13239,1.5051,-15.064,.008401,-.073273,2.117,.95309,.67877,-.073273,-.27957,.0078459997,-.073273,10679,.03418,3.1188,-.073273,-.05246,49.48,1.0708,-.064362,-.052533999,.034103,.67877,.033858,-.43919,.21863,4.5184,.22589,-.05246,65.277,5.5915,-.20073,-.064362,1.4101,3.5036,.73732,-.046080001,.022789,.53052,-.046080001,101.53,52.044998,-.38753,.78268,47.159,-.14859,-.10639,1.2303,.26209,.17884,1.121,1.2177,4367.6001,-.049219001,-.1081,1.0492001,.086257,7.3767,7.0131,68.489998,5.3292,2.3066,0
-.021399,.65332,-.21677,.51489,-115.7,.038393,-.061401,.46148,.9802999999999999,.30149,-.061401,-.13741,-.003858,-.061401,-56078,-.006509,1.5306,-.061401,-.055709001,37.915001,.98922,-.025162,-.019415,.019338,.30149,.05472,-.2238,-.28155,4.2634,.58982003,-.055709001,145.07,2.5161,-.038514,-.025162,1.1152,.55984,.50796,-.02283,.033451,.6715100000000001,-.02283,71.244003,33.328999,-.18691,.25868,37.168,-.08231,-.074680999,.35217,.44685,.39744,.39159,.6597499999999999,-3975.2,-.020098999,-.070977,1.0201,.68482,9.626899999999999,10.951,147.98,2.4665,1.4315,0
.034945,.67887,-.062735,.78252,-49.738,.039327,.043308,.35791,1.0393,.24298,.043308,.15013,.065632999,.043308,3265.6,.11177,1.473,.043308,.037459999,26.658001,1.6538,.056515,.030227,.047793,.24298,.099452,.50807,-.081024,4.395,.58697999,.037459999,94.655,3.8561,.083249,.056515,1.1699,.36191,.63339,.048884001,.007874,.25054,.048884001,70.549004,43.890999,.41386,.48981,27.707,.023945,.020711999,.3325,.28846,.25933,.31381,.81804,-1557.7,.037852,.14382,.96214998,1.6068,13.692,8.3161,91.071999,4.0078,1.4931,0
.09552,.35976,.25928,2.0051,9.942,.20481,.12178,1.7428,1.1325,.62697,.12178,.47206,.15802,.12178,647.24,.56394,2.7797,.12178,.094847001,64.883003,1.2002,.14137,.074396998,.26023,.62697,.49096,1.247,.53709,4.7494,.26848999,.094847001,83.056,4.3946,.39296,.14137,1.3252,2.8394,.72876,.11011,.065954,.053164,.11011,142.21001,77.325996,.41852,1.1204,73.482,.060266,.046939,1.4378,.25797,.22755,1.2988,1.5096,14559,.11702,.15235,.88297999,.16235,5.6255,4.7203,73.335999,4.9771,2.6596,0
-.060977,.26741,.25887,2.5348,49.049,-.026845,-.070128,2.7395,.95803,.73259,-.070128,-.41579,-.0093400003,-.070128,-6778.9,-.053844,3.7395,-.070128,-.045492001,11.183,1.1244,-.070041,-.039554998,-.046101,.73259,-.019624,-.43529,.4522,4.3628,.17204,-.045492001,38.259,9.5402,-.26192,-.070041,1.5441,3.8511,.83134,-.045435,.013114,-.6143,-.045435,100.7,89.522003,-1.2911,2.2548,10.713,-.12577,-.081587002,1.5988,.16866,.10482,1.2797,1.4522,5969,-.043804001,-.083235,1.0438,.1348,32.64,4.0772,39.935001,9.139900000000001,2.6928,0
-.061731,.14306,.079994,1.5738,-1.6392,.071089,-.070893,4.6995,.94008,.67231,-.070893,-.50848,-.00107,-.070893,-48885,-.007467,6.9901,-.070893,-.070997998,29.544001,.91804,-.069777,-.061822999,.089147,.67231,.056575,-.65694,.10248,4.521,.10622,-.070997998,47.91,7.6184,-.48775,-.069777,1.0204,38.083,.6759500000000001,-.069881,.29182,99.423,-.069881,65.333,35.789001,-.76379,.9940600000000001,27.774,-.1396,-.13981,1.5337,.13942,.13126,.86128,.86595,2654.8,-.063735999,-.09182,1.0637,.005413,12.355,10.199,50.964001,7.1619,1.2792,0
.15891,.16398,.70702,5.4195,32.102,0,.19755,5.0984,3.3602,.83602,.19755,1.2349,.10958,.19755,162.55,2.2454,6.0984,.19755,.058791999,46.904999,1.0293,.19414,.047292002,1.1577,.80494,2.0098,,5.3155,3.2065,.017441001,.058791999,18.467,19.765,19.283,.19821,3.3602,,.83602,.058988001,.71162,.014984,.057776999,81.810997,34.907001,.36801,2.7204,49.845,.023488,.0069900001,5.2873,.15998,.050594,6.2855,6.2855,1137.3,.058988001,.19008,.94128001,0,7.7817,10.456,17.377001,21.004,25.263,0
.086426,.13334,.50045,4.7532,95.955,.24937,.10884,6.344,1.0989,.8459100000000001,.10884,.81626,.12729,.10884,273.02,1.3369,7.4997,.10884,.077716,45.632,1.3479,.099914,.061712001,.31155,.8459100000000001,1.1688,.78401,1.3666,4.5315,-.047752999,.077716,38.189,9.557600000000001,.7493300000000001,.099914,1.4152,,.8459100000000001,.071342997,1.5329,.025888,.071342997,111.91,66.277,.49361,3.4401,50.147,.030493,.021772999,4.7532,.13334,.10463,2.3099,2.3099,17016,.090028003,.10217,.90996999,0,7.9987,5.5072,34.750999,10.503,3.8243,0
.12823,.35257,.2994,1.8492,39.244,.33519,.15889,1.7706,1.0568,.62426,.15889,.45065,.086391002,.15889,574.92,.63487,2.8363,.15889,.061322998,5.2855,1.2441,.15097,.049492002,.41592,.62426,.54792,.6158,.86027,4.9066,-.081491999,.061322998,52.491,6.9536,.42821,.15097,2.6156,,.62426,.058269002,1.6037,.053683,.058269002,12.193,6.9071999,3.4177,1.7428,5.5859,.086022,.033199999,1.8492,.35257,.14381,1.7937,1.7937,24146,.053776,.20541,.94621998,0,69.057,52.843,49.667999,7.3488,7.4447,0
.003005,.51673,.071971,1.1393,3.169,.19397,.003005,.93524,3.1337,.48327,.017424,.005816,.033032998,.003005,1822,.20033,1.9352,.003005,.00095900003,4.9910998,1.524,.017424,.00095900003,-.22747,.19698,.20033,1.2084,.17499,3.1453,.15784,.00556,61.091,5.9747,5.9747,.046406,3.1337,,.48327,.014808,.048271,.14605,.00556,65.664001,60.673,.070134,1.0564,5.0661,-.083088,-.026513999,1.1393,.51673,.16737,1.175,1.175,100.56,.014808,.006219,.99904001,0,73.13,6.0159,60.186001,6.0645,7.6192,0
.016766,.49594,.097685,1.3308,-28.662,.12138,.021965,.983,1.0392,.48751,.021965,.074384,.082354002,.021965,2342.2,.15583,2.0164,.021965,.023406001,62.021,1.1215,.027442,.017866001,.15327,.48751,.14535,.30389,.16092,4.5545,.50509,.023406001,119.36,3.058,.055333,.027442,.96136,1.1639,.68815,.029242,.093657,.19701,.029242,142.09,80.07,.10514,.7907999999999999,64.45399999999999,-.027877,-.029705999,.79239,.29529,.32701,.8031199999999999,1.1337,3502,.037744999,.034392,.96224999,.41157,5.8851,4.5585,114.85,3.178,1.546,0
