v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65
.000068,.42494,.548,2.3172,41.763,.062168,.00087,1.3063,1.0008,.5551199999999999,.00087,.002091,.002694,.00087,12176,.029976,2.3533,.00087,.000184,0,1.1196,.004707,.000014,.084552,.5551199999999999,.02809,.009962,15.239,3.7665,.037439998,.000184,32.141,11.356,.011076,.004707,4.7305,108.24,.56402,.00099500001,.59903,.84288,.00099500001,55.181999,55.181999,,2.3172,0,-.007162,-.001515,2.2686,.41604,.088059,15.437,15.684,3200.7,.00076000002,.000123,.99923998,.016044,,6.6145,32.117001,11.365,131.48,0
.097746,.5309199999999999,.23382,1.4607,.76418,0,.12818,.88353,2.4483,.46908,.1438,.25254,.061957002,.12818,1277.5,.28571,1.8835,.12818,.052354999,32.480999,.95497,.12013,.039923999,.39339,.45233,.22839,7.6907,.90411,3.7931,.18178999,.055314001,75.58499999999999,4.829,4.6166,-.002738,2.4483,33.515,.4847,-.001118,.19036,.12321,.049066,96.123001,63.641998,.44863,1.0314,32.445,.096618,.039462999,1.3964,.50757,.20708,1.8138,1.8742,1452,-.001118,.20838,.95078999,.033299,11.237,5.7352,75.669998,4.8236,9.467000000000001,0
.025929,.51483,-.072578,.79644,-113.55,.000075,.036522,.9424,.76822,.48517,.065649,.10244,.26848,.036522,911.08,.40062,1.9424,.036522,.047541,53.637001,1.0817,.064804,.033752002,.051908,.46824,.38005,2.2249,-.10136,4.1643,.60092998,.085455999,167.81,2.1751,1.5063,-.007271,.76822,1.1214,.63772,-.0094640004,.16489,.073171,.084354997,106.98,53.347,.22968,.47981,53.134,-.10492,-.13658001,.5515600000000001,.35654,.45975,.67758,.89062,-1059.6,-.0094640004,.053443,.95714003,.31441,6.805,6.842,169.39999,2.1547,1.0729,0
.12928,.62402,.061974,1.1828,-11.27,0,.12928,.60251,2.3584,.37598,.14218,.38136,.093282998,.12928,1035.3,.35256,1.6025,.12928,.054816999,17.013,1.2466,0,.054816999,.20855,.37434,.35256,0,.10346,4.484,.25613999,.12713,69.09399999999999,5.2827,2.8699,.00913,2.3584,1.1378,.63178,.0038709999,.074318,.22928,0,58.158001,41.145,1.1761,.85855,22.405,-.090721,-.038465999,.64258,.33901,.1893,.62766,1.0547,1888.9,.24066,.34385,.77212,.68036,21.454,8.871,52.466,6.9569,3.9372,0
.047235,.59777,.15821,1.3521,-53.941,0,.062022,.67289,1.6793,.40223,.079472,.13805,.067654997,.062022,1920.4,.19007,1.6729,.062022,.036931999,84.649002,1.2059,.06371,.028127,.066386,.24285,.16533,3.651,.40306,4.0761,.3423,.046455,101.36,3.6012,2.7066,.061395,1.6793,1.5162,.54603,.036559001,.058683,.17281,.037937999,126.31,41.657001,.12128,.48528,87.861,.012117,.0072150002,1.0163,.44928,.27769,1.0248,1.3911,1885,.036559001,.11743,.96402001,.3575,4.3119,8.7621,97.650002,3.7379,4.2784,0
.14313,1.158,-.42098,.63647,-91.628,-.33355,.20661,-.13647,3.8335,-.15803,.29469,.17841,.089542001,.20661,1231.4,.29642,.86353,.20661,.053893998,40.761002,,.29469,.037337001,.20661,-.19041,.24161,3.3456,-1.601,3.1886,.27201,.054232001,119.44,3.0559,3.0559,.29469,3.8335,,-.15803,.076871,.11409,.089489,.076871,57.596001,16.834999,.33434,.26678,44.155,.15803,.041223001,.63647,1.158,.32723,-.60099,-.60099,-650,.076871,-.90574,.94611001,0,8.954599999999999,21.681,110.26,3.3104,14.579,0
.044523,.57168,.058869,1.1465,-67.10299999999999,0,.045344,.74924,.93279,.42832,.045344,.11287,.077871002,.045344,2872.7,.12706,1.7492,.045344,.048611,53.421001,1.2586,-.000236,.047731001,.18552,.42587,.12562,,.10914,5.3595,.61286998,.048611,214.11,1.7485,1.2287,.24795,.93279,1.9068,.59828,.26582,.1118,.70429,-.00025300001,162.64999,109.23,.32612,.8067,70.943,-.027529,-.029511999,.80568,.40172,.57193,.79406,1.1091,1.1465,.26582,.10395,.71477997,.39679,6.8325,3.3415,157.19,2.322,1.7293,0
.074924,.1628,.70329,6.5559,92.91800000000001,0,.09945,5.1423,1.6661,.8372000000000001,.099469,.78565,.073123001,.09945,487.75,.74834,6.1423,.09945,.059689,66.515999,1.1551,.092538,.044969,.16294,.7132500000000001,.5976900000000001,5090.5,4.1338,3.7818,.013664,.059700001,29.819,12.24,9.517099999999999,.11671,1.6661,,.8372000000000001,.070046999,1.1499,.047222,.055539999,149.91,83.396004,.24676,4.1573,71.527,.070155,.042105999,5.0973,.12658,.081696,4.9209,4.9209,4255.6001,.070046999,.089494,.9411,0,5.4874,4.3767,27.73,13.162,9.793200000000001,0
.0365,.76261,.24567,1.3271,-73.562,0,.04538,.31129,1.5293,.23739,.050133,.060419,.031408999,.04538,5794.7,.062988,1.3113,.04538,.029673001,131.25,,.037536,.023866,.04538,.21856,.051344,7.8972,75.756,3.4241,.46678001,.029673001,183.79,1.9859,1.9559,.037727,1.5293,,.23739,.024669001,.064894,.63247,.024544001,226.25999,95.011002,.066372,.59492,134.57,.034881,.022808,1.307,.75108,.50354,73.203,73.203,652.34003,.024669001,.15375,.96903002,0,2.781,3.8417,179.25999,2.0362,471.58,0
.021582,.39739,.15271,1.4524,-8.654999999999999,0,.028165,1.5164,1.7296,.60261,.085876,.083435,.062927,.028165,1332.7,.27389,2.5164,.028165,.016284,36.556,.95751,.055433,.012478,.085319,.58805,.25732,.9605399999999999,.29961,4.3649,.22471,.023267999,73.494,4.9664,4.2188,.053105,1.7296,7.5771,.64445,.030703001,.078717,.097322,.032049,97.856003,61.300999,.12458,.93923,37.714,-.025242,-.014594,1.2338,.33757,.20135,1.1823,1.2643,3538.6001,.030703001,.035814,.98404002,.069439,9.9847,5.9543,71.237,5.1237,3.3934,0
-.004832,.78903,.027179,1.0619,-76.05800000000001,.078719,-.004832,.26738,1.2319,.21097,-.00008,-.011011,.057918001,-.004832,4036.4,.090428,1.2674,-.004832,-.0039220001,62.562,1.3979,.000099,-.0039220001,.002194,.073887,.090428,.020745,.050896,4.5468,.61015999,-.0087130005,165.41,2.2066,1.2272,.014874,1.2319,.75582,.54813,.012074,.095402,.34479,.000079999998,125.66,63.101002,-.022882,.58074,79.595,-.076083,-.061760001,.5905899999999999,.43881,.45318,.39507,1.0265,957.25,.214,-.022902,.78994,1.5982,5.8343,5.7844,130.00999,2.8074,2.307,0
.046013,.77534,.01093,1.0231,-23.915,0,.046013,.28976,1.8998,.22466,.060537,.097148,.040537,.046013,3674.8,.099324,1.2898,.046013,.024219999,22.607,,.060201,.024219999,.046013,.046013,.099324,4.1451,.021205,3.5526,.40290001,.028848,94.02800000000001,3.8818,2.3713,.061175,1.8998,1.2459,.51914,.032201,.049107,.28339,.031688001,88.632004,66.025002,.39105,.7746499999999999,23.359,.029204,.015372,.62498,.47365,.25761,.43587,1.0072,39.009998,.032201,.20481,.97784001,1.3108,16.146,5.5282,91.000999,4.011,3.6858,0
-.00252,.58936,.10181,1.2411,-21.864,-.022259,.004937,.69676,1.6423,.41064,.035568,.011691,.023543,.004937,5563.7,.065604,1.6968,.004937,.0030060001,43.883999,1,.03285,-.001535,-.019997,.38466,.05295,1.0724,.21392,4.4304,.34323999,.016829001,94.27800000000001,3.8715,2.774,.007401,1.6423,2.3151,.5517300000000001,.0045059999,.064544,.29508,.020003,110.42,66.537003,-.012764,.7735,44.083,-.000877,-.00053399999,.8892600000000001,.42228,.25829,.86286,1.1593,2742.6001,.0045059999,-.006138,.99712998,.34359,8.317299999999999,5.4856,93.852997,3.8891,3.4509,0
.51292,.02086,.93454,45.8,144.39,0,.63955,46.938,2.8784,.97914,.63956,30.659,.22891,.63955,11.555,31.587,47.938,.63955,.22218999,5.9245,.9029,.63241,.17820001,1.5785,.91351,25.516,963640,20.952,3.1829,-.051886,.22218999,3.4359,106.23,106.23,.66238,2.8784,,.97914,.23012,8.483000000000001,.001067,.21971001,98.710999,92.787003,10.978,43.56,7.6954,.61305,.21298,45.8,.02086,.009413,21.952,21.952,1424,.23012,.52385,.77836001,0,61.608,3.9337,2.6452,137.99,64.533,0
.051408,.42322,.14769,1.4639,-2.9162,0,.06408,1.3628,1.3942,.57678,.070212,.20126,.075985998,.06408,1458.2,.25031,2.3628,.06408,.045963001,41.145,1.0136,.066104,.036873002,.1898,.47723,.22037,10.78,.27662,6.045,.27619001,.049977001,93.286,3.9393,2.9635,.14841,1.3942,178.85,.5785,.10645,.12073,.13067,.047414001,111.96,70.813004,.32711,.97026,45.736,.024246,.017391,1.1013,.31839,.25385,1.0803,1.0835,1.4639,.10645,.08913,.89885998,.002995,8.8711,5.1544,83.356003,4.3788,2.6112,0
.053842,1.2108,-.5373,.55623,-237.59,-.48238,.061377,-.17408,1.3605,-.21077,.10646,.050692,.058380999,.061377,5563.9,.065602,.82592,.061377,.045113001,84.598999,1.0161,.041153,.039574999,.086859,-.42853,.059378,.91284,-1.6455,3.6397,.86914998,.076353997,336.89,1.0834,1.0834,.048715,1.3605,,-.21077,.035806999,.02436,.68168,.030247999,172.77,88.167999,.17074,.29579,87.73999999999999,.023102,.01698,.55623,1.2108,.92299,-.64547,-.64547,-2344,.035806999,-.25546,.95780998,0,4.3145,4.1398,324.82999,1.1237,4.1665,0
.46472,.82243,-.23579,.7133,-81.41,0,.46472,.2159,3.3204,.17757,.49414,.5650500000000001,.14861999,.46472,608.3200000000001,.60001,1.2159,.46472,.13996001,43.630001,1.0932,.48416,.13996001,.83612,.10381,.60001,16.454,-.57043,3.3098,.24765,.14848,104.82,3.4822,3.4822,.45657,3.3204,,.17757,.1375,.010428,.053449,.14580999,63.543999,19.914,1.1709,.23071,50.585,.45541,.13715,.7133,.82243,.28717,.42957,.42957,-481.14999,.1375,2.6171,.86343002,0,8.3658,18.328,90.405998,4.0373,8.0329,0
.087876,.43209,.088479,1.2552,-18.198,.13184,.11339,1.3119,1.1006,.56687,.11339,.32702,.11771,.11339,848.83,.43001,2.3143,.11339,.071837001,35.632999,1.1241,.1435,.055672999,.18045,.56687,.37096,1.0005,.15666,4.4215,.24097,.071837001,88.244,4.1362,.3321,.1435,1.5793,3.2935,.65223,.090911001,.15852,.065795,.090911001,87.931,52.297001,.57028,.81077,39.217,.071084,.045035001,1.0072,.34674,.24177,1.0037,1.1548,2335.3999,.091379002,.15502,.90862,.15057,10.243,6.9793,80.181,4.5522,2.7947,0
.019639,.76129,.19255,1.2611,14.054,-.025369,.026821,.31357,3.1343,.23871,.043176,.036364,.018720999,.026821,4735.4,.077079,1.3136,.026821,.0085570002,8.0295,,.036378,.0062660002,.026821,-.00573,.067644,2.2243,2.7554,3.3108,.23871,.0136,86.961,4.1973,4.0665,.038526,3.1343,,.23871,.012292,.023167,.37189,.011606,106.32,98.294998,.28482,1.1676,8.1295,.00452,.001442,1.2218,.7375699999999999,.23825,3.416,3.416,393.85001,.012292,.082269,.99150002,0,45.457,3.7133,85.891998,4.2495,44.852,0
.5587,.15429,.35829,3.3222,24.422,.10426,.5587,5.4814,3.7944,.84571,.58045,3.6212,.15727,.5587,94.368,3.8679,6.4814,.5587,.14724,12.217,1.2018,.5567800000000001,.14724,.71875,.65886,3.8679,25.605,.73508,3.8555,-.013907,.15297,16.823,21.696,21.696,.44694,3.7944,,.84571,.11779,1.386,.008646,.14674,28.737,16.52,4.3989,2.499,13.849,.51872,.13671,3.3222,.15429,.046091,1.7351,1.7351,2568.7,.11779,.6606300000000001,.85868001,0,29.875,22.095,14.842,24.593,7.7847,0
.094221,.36259,.4925,2.3697,-8.1371,0,.1177,1.7579,2.1493,.63741,.13074,.32733,.072006002,.1177,855.17,.42681,2.7579,.1177,.054761,71.172997,,.1142,.043839,.1177,.15862,.36207,8.757999999999999,3.329,3.7999,.16045,.056324001,63.082,5.7861,5.7378,.068784,2.1493,,.63741,.032003999,.38192,.079903,.053135,121.38,50.206001,.22482,1.2041,73.526,.077138,.035890002,2.3499,.35957,.17283,4.3086,4.3086,3106.5,.032003999,.14782,.94691002,0,5.1283,7.27,61.063,5.9774,14.528,0
.014475,.49466,.040955,1.0866,-22.559,0,.014475,1.0216,4.2576,.50534,.017378,.030614,.0049879998,.014475,8501.4,.042934,2.0216,.014475,.0034,23.833,1.5006,0,.0034,.10073,.29327,.042934,0,.084231,3.7572,.11544,.0077860001,45.089,8.095000000000001,7.7376,.008466,4.2576,,.50534,.001988,.011685,2.4381,0,43.571999,19.739,.052068,.49865,26.511,-.006763,-.001588,1.0386,.47283,.12353,1.0393,1.0393,234.17,.10101,.028645,.90081,0,15.315,18.491,40.535,9.0046,8.756600000000001,0
.029119,.30366,.36214,2.598,8.239000000000001,0,.03449,2.2931,1.3793,.69634,.042365,.1522,.036192998,.03449,2220.3,.16439,3.2931,.03449,.025006,81.782997,,.042363,.021112001,.03449,.1794,.1467,5.3797,.88058,3.7323,.21681,.030386001,61.7,5.9157,4.4147,.038689,1.3793,3.6303,.77339,.02805,.12085,.17515,.030714,148.56,66.773003,.094223,1.2343,84.143,.026934,.019526999,1.9388,.22661,.16904,1.6932,1.8806,1955.3,.02805,.041817,.97505999,.11065,4.4631,5.4663,59.969002,6.0864,3.3539,0
.049097,.92467,-.43736,.34626,-265.96,.058112,.049097,.080291,.99464,.074243,.049097,.073388,.1697,.049097,2838.7,.12858,1.0815,.049097,.070077002,15.852,1.302,.013726,.070077002,.058112,.074243,.12858,.19487,-.5692199999999999,5.1956,1.3132,.070077002,346.66,1.0529,.014844,.013726,.78854,.78706,.3299,.019592,.008483,.36397,.019592,117.73,101.87,1.6136,.30077,15.767,-.056072,-.080031,.25052,.66901,.94977,.096626,.42937,-68619,-.0053889998,.66131,1.0053999,3.4436,23.026,3.5829,348.53,1.0472,.91185,0
-.031719,.25909,.61229,3.3866,30.645,.18898,-.025493,2.7404,.99892,.71001,-.025493,-.099367,.00606,-.025493,3998,.091295,3.8597,-.025493,-.0065310001,26.268999,.61634,-.025187,-.0081259999,.24441,.71001,.067265,-.064459,4.6683,4.0164,.0059469999,-.0065310001,23.965,15.23,-.097211,-.025187,3.939,231.55,.71255,-.006453,.9308999999999999,.35551,-.006453,58.916,32.646999,-.11291,2.2917,26.241,-.074333,-.019044001,3.3534,.25655,.065658,5.4134,5.4328,6359.1001,-.001086,-.044673,1.0010999,.003576,13.895,11.18,23.990999,15.214,29.759,0
.18133,.6986599999999999,.24404,1.3493,-10.172,0,.22546,.43132,3.7514,.30134,.23423,.32271,.068489,.22546,992.53,.36775,1.4313,.22546,.060100999,16.073,,.2319,.048337001,.22546,.18133,.30458,26.444,4.2585,3.2027,.18624,.062008999,72.285,5.0495,5.0495,.22353,3.7514,,.30134,.059587002,.25424,.088427,.061817002,74.439003,58.366001,1.0977,1.1128,17.092,.20043,.053428002,1.3493,.6986599999999999,.19804,5.2585,5.2585,389.20001,.059587002,.6017400000000001,.94006997,0,22.708,6.2537,67.977997,5.3694,65.46299999999999,0
.014302,.41797,.15605,1.3737,-33.286,0,.018474,1.3925,2.3508,.58203,.033766,.044238,.02751,.018474,2359,.15473,2.3925,.018474,.007859,56.289001,,.033245,.0060840002,.018474,.026307,.14475,2.1741,.36601,3.3613,.1726,.01354,65.75,5.5513,5.5466,.032532,2.3508,,.58203,.013839,.037859,.17538,.014142,86.613998,30.325001,.039449,.50554,57.079,-.012951,-.0055089998,1.3725,.41761,.18014,1.3652,1.3652,358.57999,.013839,.024572,.99216998,0,6.4843,12.036,64.839996,5.6292,5.5139,0
.080273,.60258,.061857,1.164,-7.2796,0,.080273,.6595299999999999,1.6744,.39742,.082761,.21283,.048587002,.080273,2703.5,.13501,1.6595,.080273,.047940001,19.341,1.0136,0,.047940001,.18824,.080273,.13501,0,.11027,4.2115,.35953999,.10731,87.33,4.1796,2.6161,.019554,1.6744,2.0564,.56777,.011678,.014682,18.563,0,94.492996,75.151001,.90471,.92876,20.544,-.001082,-.00064599997,.7285700000000001,.37717,.23926,.70844,1.0121,1006.6,.058555,.20199,.94306999,.42863,18.872,4.8569,82.216003,4.4395,2.9849,0
.097043,.5646099999999999,.07921,1.3825,-25.7,.25956,.12136,.75759,1.0798,.42774,.12136,.58605,.11996,.12136,938.1900000000001,.38905,1.7711,.12136,.066275001,38.332001,1.2746,.14123,.052995,.32586,.42774,.34598,.83278,.11098,5.0977,.28981999,.066275001,44.57,8.189299999999999,.25013,.14123,1.8534,.26287,.78527,.077124998,.16825,.077496,.077124998,50.120998,11.789,.50462,.45385,41.391,.042929,.023443,.50706,.20708,.12211,.59932,1.1003,9920.4004,.073895998,.22687,.92610002,.83585,9.522,30.962,41.277,8.8428,2.5657,0
-.024587,.30774,.27309,1.9017,76.18000000000001,-.000133,-.024587,2.2495,1.7745,.69226,.019586,-.08118,.43393001,-.024587,145.88,2.5021,3.2495,-.024587,-.013856,67.348,1.0112,0,-.013856,.012391,.6514,2.5021,0,.64402,3.7133,.16047999,-.027711,229.99,1.587,1.5619,.014742,1.7745,,.69226,.0083079999,.11581,.01291,0,111.26,43.909,-.075093,.82064,248.64,-.79458,-.44778001,1.8716,.30286,.6301099999999999,1.6325,1.6325,1411.3,.72913003,-.035516,.31399,0,5.4196,8.3126,62.297001,5.859,4.1847,0
.1423,.7026,.40012,1.8835,-24.845,0,.18327,.42329,1.8651,.2974,.19683,.40467,.10737,.18327,1280.6,.28502,1.4233,.18327,.098264001,94.732002,1.1594,.15231,.076292999,.26757,.28708,.2267,11.237,2.7221,3.6849,.36068001,.10553,102.72,3.5534,2.2905,.25583,1.8651,1.8079,.50147,.13717,.12323,.13834,.081662998,156.00999,61.278,.29395,.81462,109.79,.13533,.072559997,1.2141,.45289,.28142,2.0233,3.4117,1936.9,.13717,.47846,.90442997,.68616,3.853,5.9564,88.629997,4.1182,12.689,0
.000499,.30019,.047765,1.161,-65.798,-.050347,.000499,2.328,1.0138,.69886,.000499,.001681,.070294999,.000499,1775,.20564,3.3312,.000499,.00056800002,80.055,1.0001,.009875,.00056800002,-.050347,.69886,.20564,.114,.072859,4.7099,.32541001,.00056800002,125,2.92,.032895,.009875,.89253,42.828,.7024,.011245,.056357,.1388,.011245,136.2,56.148998,.002588,.51174,81.15900000000001,-.051357,-.058481999,1.1473,.29665,.34246,1.066,1.0714,2449.1001,.013604,.000713,.98640001,.005072,4.5594,6.5006,123.3,2.9603,1.3395,0
-.12247,.10862,.26048,3.3981,11.814,0,-.12247,8.2064,1.5178,.89138,-.108,-1.1275,-.035760999,-.12247,-730.42,-.49971,9.2064,-.12247,-.080687001,46.035999,.92762,-.11067,-.080687001,-.11922,.5485,-.49971,-7.648,.41288,4.1871,.061818,-.079472996,24.573,14.854,14.854,-.095584,1.5178,,.89138,-.062973998,.30499,-.085232,-.072913997,80.793999,34.757999,-.63974,1.6357,43.308,-.17886,-.11784,3.3981,.10862,.067323,1.4129,1.4129,4007.3,-.062973998,-.13739,1.0765001,0,7.9286,10.501,26.120001,13.974,2.4058,0
.098788,.77303,.10398,1.1345,6.8765,0,.098788,.29361,5.4594,.22697,.24669,.12779,.018095,.098788,2856.2,.12779,1.2936,.098788,.018095,0,,0,.018095,.098788,.16716,.12779,0,.84546,2.9222,.078703001,.054956,54.88,6.6509,6.6509,0,5.4594,,.22697,0,.45164,,0,35.292999,35.292999,,1.1345,0,0,0,1.1345,.77303,.15036,1.8455,1.8455,86.929001,.058269002,.43525,.97452998,0,,10.342,51.681999,7.0624,44.39,0
.028247,.76839,-.17016,.76714,-1542.5,0,.03551,.30143,.16795,.23161,.068302,.048594,.35975999,.03551,4641.6,.078636,1.3014,.03551,.21143,596.21997,,.066219,.16819,.03551,.22769,.069184,2.0193,-.38724,4.7105,3.2244999,.37108999,1998.9,.1826,.17365,.034519,.16795,,.23161,.20553,.33843,.28106,.39427,680.82001,84.599998,.10296,.3917,750.47,.041306,.24594,.72955,.7307399999999999,5.4765,.5270899999999999,.5270899999999999,-8737.0996,.20553,.12196,.83993,0,.61219,4.3144,1588.1,.22984,.38221,0
0,0,0,,0,.018089,72.364,,550.3099999999999,389.13,83.72499999999999,,.16393,72.364,0,,,72.364,.13150001,158.73,1.2041,83.38200000000001,0,131.48,129.45,,7.3397,0,1.3189,0,.13150001,0,,,81.056,550.3099999999999,,389.13,.14729001,,0,.15152,158.73,0,0,,186.14,65.53100000000001,.11908,,0,0,22219,22219,0,.14729001,0,.86918002,0,2.2996,,0,,31422,0
.16911,.26001,.33531,3.1323,26.908,0,.23089,2.846,1.7753,.73999,.24981,1.4683,.1617,.23089,330.58,1.1041,3.846,.23089,.13005,45.834999,1.088,.24857,.095256999,.5052,.57534,.86652,13.137,.66079,4.4824,.10134,.1349,37.911,9.627800000000001,5.823,.26132,1.7753,2.9875,.83024,.14719,.5309700000000001,.028439,.14001,84.101997,38.265999,.75856,1.7146,53.746,.19238,.10836,1.8944,.15725,.10387,1.4583,1.6361,10182,.14719,.22853,.87131,.12196,7.9633,9.538399999999999,32.331001,11.29,3.4986,0
.001515,.59019,-.091039,.77078,-76.866,.076305,.010283,.43376,.90343,.256,.010283,.025892,.085871004,.010283,3329.7,.10962,1.6944,.010283,.013649,31.822001,.75014,.031254,.0020109999,.10345,.256,.094763,.37478,-.1312,4.7399,.74620998,.013649,173.83,2.0998,.052957,.031254,.87226,1.2457,.44902,.041483998,.09492,.2265,.041483998,130.03999,98.220001,.023064,.60539,28.749,-.023159,-.030739,.51869,.39716,.47625,.36894,.64712,-5001.3999,-.10689,.005918,1.1069,.754,11.47,3.7162,192.41,1.897,1.0858,0
.19379,.38324,-.070214,.78244,-51.537,0,.19379,1.6094,.83833,.61676,.19761,.60044,.28968,.19379,576.01,.63367,2.6094,.19379,.23116,4.7739,,.19618,.23116,.19379,.33949,.63367,51.309,-.093935,3.8995,.36274999,.23549999,183.77,1.9862,1.6727,.1973,.83833,3.9931,.67726,.23534,.25625,.05209,.23401999,73.939003,69.166,17.674,.74847,6.2432,.14712,.17550001,.65893,.32274,.50347,.82513,.90606,-557.12,.23534,.3142,.77245998,.098085,76.45699999999999,5.2772,140.52,2.5975,1.1216,0
.2089,.42753,.13936,1.6141,-2.0074,.3699,.26342,1.2585,1.083,.53806,.26342,1.1609,.090683997,.26342,452.02,.80748,2.339,.26342,.069197997,15.115,1.5629,.28706,.054873999,.45653,.53806,.67994,.81664,.2199,4.3843,.096505001,.069197997,23.563,15.49,.67143,.28706,3.8176,1.04,.73867,.075405002,.26883,.038107,.075405002,29.27,14.155,1.3251,.91939,16.37,.20526,.053918,.8567399999999999,.22692,.064557,.84905,1.1656,3376.5,.076641001,.38824,.92335999,.37283,24.148,25.787,21.757,16.776,6.0071,0
.39559,.40315,.32221,1.8056,-13.593,-.18805,.46077,1.4804,4.0102,.59685,.47275,1.152,.11969,.46077,306.59,1.1905,2.4804,.46077,.1149,40.854,1.7572,.46824,.098647997,.27272,.25308,1.0288,39.102,1.1598,3.7802,.091494001,.11643,42.705,8.5471,8.4796,.59155,4.0102,,.59685,.14751001,.094932,.02757,.11676,62.277,21.423,.88135,.6833900000000001,47.923,.44906,.11198,1.7913,.39997,.117,2.1484,2.1484,1942.2,.14751001,.66281,.88529003,0,8.9343,17.038,36.404999,10.026,14.435,0
.13986,.60295,.094479,1.1775,-4.4234,-.081304,.13986,.65852,3.9007,.39705,.14257,.26279,.038217999,.13986,1476.2,.24725,1.6585,.13986,.035854001,11.919,.90915,0,.035854001,.058553,.23449,.24725,0,.25307,3.3331,.15367,.076661997,55.852,6.5351,5.7682,.005553,3.9007,7.3458,.46502,.001424,.024858,2.1796,0,57.401001,45.481998,1.0979,.9381699999999999,13.368,-.009221,-.0023640001,1.0393,.5321900000000001,.15302,1.0635,1.2456,203.42,.10839,.35224,.89135998,.17118,30.622,8.0252,49.799,7.3295,10.448,0
.027585,.42244,.19732,1.6489,-16.93,0,.027585,1.3672,1.207,.57756,.028281,.090716,.11108,.027585,1150,.31739,2.3672,.027585,.022854,69.962997,1.0805,0,.022854,.074059,.19564,.31739,0,.39576,4.1759,.33133999,.050088,129.5,2.8185,2.0288,.01073,1.207,,.57756,.0088889999,.078209,.13223,0,144.42999,74.472,.11923,.88808,98.529,-.10649,-.088229001,1.1869,.30408,.35479,1.1584,1.1584,2958.3999,.28992,.047762,.71265,0,5.217,4.9012,91.955002,3.9693,2.4208,0
.020846,.33622,-.061361,.8175,-39.873,.15531,.027984,1.9425,1.0319,.6531,.027984,.083231,.12672,.027984,847.0599999999999,.4309,2.9742,.027984,.024475999,11.718,.97282,.039335,.018232999,.2,.6531,.40967,.35501,-.084619,4.7167,.27467,.024475999,110.76,3.2955,.11699,.039335,1.1653,,.6531,.034405001,.10083,.070754,.034405001,76.926003,65.208,.56793,.70833,12.091,-.07756,-.067837,.8175,.33622,.30345,.90065,.90065,-3195.8,.030879,.031918,.96912003,0,31.149,5.5975,107.34,3.4005,1.5767,0
.1353,.45265,.47842,2.2705,-124,0,.1353,1.2092,2.0823,.54735,.1353,.35932,.67790997,.1353,117.04,3.1186,2.2092,.1353,.064975999,39.243999,1.1728,0,.064975999,.2088,.44329,3.1186,,3.2989,3.6893,.055913001,.14534999,253.78,1.4383,1.1965,.012702,2.0823,,.54735,.0060999999,.89674,.011822,0,90.676003,51.431,.60433,1.676,150.89,-1.2763,-.61293,1.8888,.37655,.69529,3.7741,3.7741,2339.3,.73992002,.24719,.26309001,0,9.300700000000001,7.0968,66.002998,5.53,14.358,0
.014445,.28918,.15963,1.552,21.327,0,.020831,2.4581,1.0368,.71082,.047524,.072036,.079112001,.020831,1286.8,.28365,3.4581,.020831,.020090999,35.224998,.91386,.045072,.013932,.080397,.093871,.26157,1.6885,.28961,4.8855,.27838999,.025883,103.32,3.5327,3.5327,.015253,1.0368,,.71082,.014711,.011073,.090708,.043471001,156.87,121.64,.14436,1.206,35.751,-.016123,-.01555,1.552,.28918,.28307,1.2896,1.2896,12264,.014711,.020322,.98277003,0,10.362,3.0006,101.8,3.5855,1.8811,0
.14441,.1431,.57214,5.4613,84.18000000000001,0,.17938,5.9883,1.1524,.8569,.17978,1.3987,.18793,.17938,241.17,1.5134,6.9883,.17938,.15566,86.398003,1.184,.16247,.12532,.2998,.84332,1.269,414.29,1.9096,4.1679,-.066377997,.15569,47.102,7.7492,6.945,.15859,1.1524,469.71,.85781,.13762,2.3023,.023891,.14098001,128.32001,41.918999,.52941,3.3343,100.19,.12529,.10872,4.8945,.12825,.12905,2.86,2.8631,8421,.13762,.16853,.84820002,.001062,4.2246,8.7073,40.619999,8.985799999999999,3.8463,0
.036296,.87723,-.036477,.86021,-84.395,-.016245,.038024,.13995,.41701,.12277,.057146,.14572,.17194,.038024,4465.5,.081737,1.1399,.038024,.091182999,37.980999,,.0415,.087039001,.038024,.020051,.079767,2.1703,-.047035,4.4894,2.0524001,.13405,253.51,1.4398,.42828,.041309,.41701,.29381,.7390600000000001,.099059001,.08301,.38896,.099518001,177.50999,139.53,.83646,.69392,42.157,.007822,.018757001,.25588,.26094,.69454,.1583,.95297,-1125.8,.099059001,.29566,.91277999,5.0201,9.610099999999999,2.616,228.39999,1.5981,.53771,0
